owner_org,fiscal_yr,service_id,service_name_en,service_name_fr,external_internal,service_type,special_designations,service_description_en,service_description_fr,authority_en,authority_fr,service_url_en,service_url_fr,program_name_en,program_name_fr,program_id_code,client_target_groups,service_fee,cra_business_number,use_of_sin,online_applications,web_visits_info_service,calls_received,in_person_applications,email_applications,fax_applications,postal_mail_applications,e_registration,e_authentication,e_application,e_decision,e_issuance,e_feedback,client_feedback,special_remarks_en,special_remarks_fr,harmonized_service_id,harmonized_service_name_en,harmonized_service_name_fr,owner_org_title
pwgsc-tpsgc,2017-2018,304,Real Estate Appraisal and Valuation,Évaluation immobilière et évaluation,IN,RP,8,"Provides independent real property valuation services in accordance with the highest professional and ethical standards to ensure public trust in federal real property transactions. Development and reporting of an opinion about the value concerning real property.  Services include appraisal and valuation in support of disposals, acquisitions, exchanges, leases and lettings including easements, licenses, and permits, reviews of third party appraisal reports, and consultations.","Prestation de services d’évaluation immobilière indépendants conformes aux normes professionnelles et éthiques les plus élevées pour préserver la confiance du public à l’égard des opérations immobilières du gouvernement fédéral. Élaboration d’une opinion concernant la valeur de biens immobiliers, et établissement de rapports connexes. Les services comprennent les évaluations à l’appui des aliénations, des acquisitions, des échanges, des baux et des ententes de location commerciale, y compris les servitudes, les licences et les permis, les examens des rapports d’évaluation préparés par des tiers, et les consultations.",Department of Public Works and Government Services Act,"
Loi sur le ministère des Travaux publics et des Services gouvernementaux",https://www.tpsgc-pwgsc.gc.ca/biens-property/vltn/index-eng.html,http://www.tpsgc-pwgsc.gc.ca/biens-property/vltn/index-fra.html,Real Property Services,Services immobiliers,1.2.3,IG,N,N,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,EML,Annual RPS Client Satisfaction Survey,,pwgsc-tpsgc - 304,Real Estate Appraisal and Valuation,Évaluation immobilière et évaluation,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,2017-2018,403,Interpretation,Interprétation,IN,COM,8,"• To provide conference interpretation services in official, Indigenous and foreign languages to federal departments and agencies at events such as international summits, bilateral or multilateral discussions between heads of state or government, intradepartmental or interdepartmental conferences, and meetings between federal ministers and their provincial or territorial counterparts, and interpretation services in official languages to Parliament.

• To provide visual interpretation services to federal public servants who are Deaf, deafened and hard of hearing and closed-captioning interpretation services to Parliament.","• Offrir des services d’interprétation des conférences en langues officielles, autochtones et étrangères aux ministères et organismes du gouvernement fédéral à l’occasion d’activités telles que des sommets internationaux, des discussions bilatérales ou multilatérales entre chefs d’État ou de gouvernement, des conférences intra ou interministérielles, des rencontres entre des ministres fédéraux et leurs homologues provinciaux ou territoriaux et des services d'interprétation dans les langues officielles au Parlement.

• Fournir aux fonctionnaires Sourds, devenus sourds et malentendants des services d’interprétation et des services d'interprétation de sous-titrage codé au Parlement.","Department of Public Works and Government Services Act, Translation Bureau Act, Official Languages Act","Loi sur le ministère des Travaux publics et des Services gouvernementaux, Loi sur le Bureau de la traduction, Loi sur les langues officielles","http://gcintranet.tpsgc-pwgsc.gc.ca/bt-tb/conference/interpretation-eng.html

http://gcintranet.tpsgc-pwgsc.gc.ca/bt-tb/parlement-parliament/interpretation-eng.html","http://gcintranet.tpsgc-pwgsc.gc.ca/bt-tb/conference/interpretation-fra.html

http://gcintranet.tpsgc-pwgsc.gc.ca/bt-tb/parlement-parliament/interpretation-fra.html",Conference Interpretation,Interprétation des conférences,1.6.4,IG,N,N,NA,9514,0,0,0,0,0,0,N,N,N,NA,NA,N,"EML,FAX,IP,ONL,POST,TEL",,,pwgsc-tpsgc - 32,Interpretation,Interprétation,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,2017-2018,404,Terminology Standardization,Normalisation terminologique,IN,COM,8,"To standardize and disseminate terminology through committee work, the development of terminology bulletins, the processing of term search requests and the enrichment of TERMIUM Plus®.","Normaliser et diffuser la terminologie grâce aux travaux des comités, à l'élaboration de bulletins terminologiques, au traitement des demandes de recherche de termes et à l'enrichissement de TERMIUM Plus®.","Department of Public Works and Government Services Act, Translation Bureau Act, Official Languages Act","Loi sur le ministère des Travaux publics et des Services gouvernementaux, Loi sur le Bureau de la traduction, Loi sur les langues officielles",http://gcintranet.tpsgc-pwgsc.gc.ca/bt-tb/ministeres-departments/terminologie-terminology-eng.html,http://gcintranet.tpsgc-pwgsc.gc.ca/bt-tb/ministeres-departments/terminologie-terminology-fra.html,Terminology Standardization Program,Programme de normalisation terminologique,1.6.1,IG,N,N,NA,901,28302234,0,0,0,0,0,Y,Y,N,N,N,N,"EML,FAX,IP,ONL,POST,TEL",,,pwgsc-tpsgc - 34,Terminology Standardization,Normalisation terminologique,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,2017-2018,501,"Contract Security (Company Registration, Personal Security Screening, Call Centre)","Sécurité des contracts (enregistrement d'une entreprise, filtrage de la  sécurité du personnel, centre d'appels)",EI,REG,8,"The Contract Security Program (CSP) contributes to the government's national security agenda and safeguards Canadian and foreign governments' sensitive information and assets entrusted to private sector companies or individuals when under government contract. In this context, it is responsible for evaluating and granting security clearance requests from industry. The program negotiates, concludes and administers international industrial arrangements between foreign governments and PSPC to open new markets to Canadian industries in the domain of classified information and assets.","Le programme de la sécurité des contrats contribue au programme de sécurité nationale du gouvernement et protège les informations sensibles et les biens des gouvernements canadiens et étrangers confiés à des entreprises ou à des particuliers du secteur privé lorsqu'ils sont sous contractant pour le gouvernement. Dans ce contexte, le programme est chargé d'évaluer et de répondre aux demandes de filtrage de la sécurité émanant du secteur. Le programme négocie, conclut et administre des accords industriels à l'échelle internationale entre des gouvernements étrangers et SPAC afin d'ouvrir de nouveaux marchés aux industries canadiennes dans le domaine des informations et des biens classifiés.",Department of Public Works and Government Services Act,Loi sur le ministère des Travaux publics et des Services gouvernementaux,http://www.tpsgc-pwgsc.gc.ca/esc-src/introduction-eng.html,http://www.tpsgc-pwgsc.gc.ca/esc-src/introduction-fra.html,Contract Security,Sécurité des contrats,1.4.1,"ES,IG",N,N,N,127509,305665,48177,0,0,0,0,N,Y,Y,N,N,N,IP,"

Company Security Officers (CSOs) are asked‎ to complete a client satisfaction sheet at the end of the CSO training for the CSP.

Column W: 127509 is the total number of applications submitted online for the registration (registering companies in the CSP) and Personnel Security Screening Division (personnel security clearances) service.",,pwgsc-tpsgc - 36,"Contract Security (Company Registration, Personal Security Screening, Call Centre)","Sécurité des contracts (enregistrement d'une entreprise, filtrage de la  sécurité du personnel, centre d'appels)",Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,2017-2018,503,"Controlled Goods (Company Registration, Security Assessments, Exemption Applications for Visitors and Temporary Workers)","Marchandises contrôlées (enregistrement d'une l'entreprise, évaluations de sécurité, demandes d'exemption pour les visiteurs et les travailleurs temporaires)",EX,REG,8,"The Controlled Goods Program, through the registration and inspection of private sector individuals and companies possessing, examining or transferring controlled goods, mitigates the risk of proliferation of tactical and strategic assets, helps strengthen Canada's defence trade controls, and supports Canada's domestic and international security interests.","Le Programme des marchandises contrôlées, par l’enregistrement et l’inspection de particuliers et d'entreprise du secteur privé possédant, examinant ou transférant des marchandises contrôlées, atténue le risque de prolifération des biens tactiques et stratégiques, renforcer les contrôles du commerce de défense du Canada, et appuie les intérêts du Canada en matière de sécurité nationale et internationale.",Department of Public Works and Government Services Act; Defence Production Act(DPA); and Controlled Goods Regulations,"
Loi sur le ministère des Travaux publics et des Services gouvernementaux; Loi sur la production de défense; règlement sur les marchandises contrôlées",https://www.tpsgc-pwgsc.gc.ca/pmc-cgp/index-eng.html,https://www.tpsgc-pwgsc.gc.ca/pmc-cgp/index-eng.html,Controlled Goods,Marchandises contrôlées,1.4.2,ES,N,Y,N,0,0,1533,0,0,0,0,N,N,N,N,N,N,"EML,FAX,IP,ONL,POST,TEL","CGP clients may provide feedback by email, webex, mail/fax, or phone call to CGP information officers or analysts, and in-person to Compliance Inspector.",,pwgsc-tpsgc - 38,"Controlled Goods (Company Registration, Security Assessments, Exemption Applications for Visitors and Temporary Workers)","Marchandises contrôlées (enregistrement d'une l'entreprise, évaluations de sécurité, demandes d'exemption pour les visiteurs et les travailleurs temporaires)",Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,2017-2018,504,Fairness Monitoring Services,Surveillance de l'équité,IN,AD,8,"The Fairness Monitoring (FM) Program provides management, client departments, government suppliers, Parliament and Canadians with independent assurance that departmental procurement activities are conducted in a fair, open and transparent manner.","Le Programme de surveillance de l'équité offre à la haute gestion, aux ministères clients, aux fournisseurs gouvernementaux, au Parlement et aux Canadiens une assurance indépendante que les activités sont menées de manière juste, ouverte et transparente.",Department of Public Works and Government Services Act,Loi sur le ministère des Travaux publics et des Services gouvernementaux,https://www.tpsgc-pwgsc.gc.ca/se-fm/index-eng.html,https://www.tpsgc-pwgsc.gc.ca/se-fm/index-fra.html,Fairness Monitoring and Business Dispute Management,Surveillance de l'équite et gestion des conflits d'ordre commercial,1.4.5,IG,N,N,N,0,0,0,0,25,0,0,N,N,N,N,N,N,ONL,,,pwgsc-tpsgc - 39,Fairness Monitoring Services,Surveillance de l'équité,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,2017-2018,601,Shared Human Resources Services,Services partagés en ressources humaines,IN,HR,8,Shared Human Resources Services (SHRS) provides Human Resources (HR) and Compensation services to Government of Canada departments and agencies as required.,"Les services partagés en ressources humaines(SPRH) fournissent au besoin des services en ressources humaines (RH) et rémunération, aux ministères et organismes du gouvernement du Canada",Department of Public Works and Government Services Act,Loi sur le ministère des Travaux publics et des Services gouvernementaux,NA,NA,Government of Canada Administrative Services,Government of Canada Administrative Services,1.7.7,IG,Y,N,N,0,0,0,0,0,0,0,N,N,N,N,N,N,"EML,FAX,IP,ONL,POST,TEL",,,pwgsc-tpsgc - 41,Shared Human Resources Services,Services partagés en ressources humaines,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,2017-2018,602,GCdocs,GCdocs,IN,IM,2,"GCdocs is the official enterprise document and records management (EDRM) solution of the Government of Canada. It is an automated bilingual archiving and IM tool that helps organizations meet their IM life cycle management obligations. The GCDOCS program assists organizations in their standardization, consolidation, and re-engineering of EDRM practices; helps fills IM gaps that hinder the broad deployment; and provides IM tools, templates, and best practices while assisting organizations in their deployment.","GCdocs est la solution officielle de gestion des documents et des dossiers d’entreprise (SGDDE) du gouvernement du Canada. Il s’agit d’un système automatisé bilingue d’archivage et de gestion de l’information (GI) qui aide les organisations à s’acquitter de leurs obligations de gestion du cycle de vie de l’information. Le Bureau de gestion du programme organisationnel (BGPO) GCdocs aide les organisations à normaliser, à renforcer et à restructurer leurs pratiques de GDDE, contribue à corriger les lacunes en matière de GI qui nuisent à un déploiement à grande échelle, et fournit des outils de GI, des modèles et des pratiques exemplaires tout en aidant les organisations à procéder au déploiement.",Department of Public Works and Government Services Act; Directive on Recordkeeping,Loi sur le ministère des Travaux publics et des Services gouvernementaux; Directive sur la tenue de documents.,http://www.gcpedia.gc.ca/wiki/GCdocsProgram/Implementation_Team/Service/Service_Catalogue,http://www.gcpedia.gc.ca/wiki/GCdocsProgram/Implementation_Team/Service/Service_Catalogue?setlang=fr&uselang=fr,Government of Canada Administrative Services,Government of Canada Administrative Services,1.7.7,IG,Y,N,N,0,0,0,0,0,0,0,N,N,Y,N,N,Y,"EML,FAX,IP,ONL,POST,TEL","The GCdocs service desk provides a mechanism for clients to give direct feedback by phone or email. In addition, GCdocs holds regular community engagement sessions where clients have direct access to program experts and can provide direct feedback on level of satisfaction with service.",,pwgsc-tpsgc - 44,GCdocs,GCdocs,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,2017-2018,603,Gccase (formerly Shared Case Management System),GCcas (auparavant Système de gestion de cas partagé),IN,IM,8,"GCcase provides hosted application and related expert and support services for case and business process management solutions to departments and agencies across the Government of Canada. GCcase enables an organization or person to automate, manage, track and control activities, tasks and workflow processes. The service model includes providing application management services, including hosting services on a single, common Government of Canada instance.","GCcas fournit des applications hébergées, ainsi que des services d’expert et de soutien connexes pour des solutions de gestion de cas et de processus d’affaires aux ministères et organismes du gouvernement du Canada. GCcase permet à une organisation ou à une personne d'automatiser, de gérer, de suivre et de contrôler des activités, des tâches et des processus de flux de travail. Le modèle de service comprend la fourniture de services de gestion d'applications, y compris des services d'hébergement sur une seule instance commune du gouvernement du Canada.",Department of Public Works and Government Services Act,Loi sur le ministère des Travaux publics et des Services gouvernementaux,http://www.gcpedia.gc.ca/wiki/GCcase,http://www.gcpedia.gc.ca/wiki/Gccas,Government of Canada Administrative Services,Government of Canada Administrative Services,1.7.7,IG,N,N,N,0,0,0,0,0,0,0,N,N,N,N,N,N,"EML,FAX,IP,ONL,POST,TEL",,,pwgsc-tpsgc - 45,Gccase (formerly Shared Case Management System),GCcas (auparavant Système de gestion de cas partagé),Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,2017-2018,604,My Government of Canada Human Resources (My GCHR),Mes ressources humaines du gouvernement du Canada (MesRHGC),IN,HR,8,"My GCHR is a people management system for the federal Public Service. It is a self-service human resource system that uses People Soft 9.1. It standardizes and automates many routine HR management tasks in areas such as staffing, classification, labour relations and learning.","MesRHGC est le nouveau système normalisé de gestion des ressources humaines (RH) du gouvernement du Canada, qui se fonde sur la plateforme PeopleSoft 9.1. Il offre un guichet unique pour toutes vos transactions administratives en RH, y compris pour les fonctions libre-service destinées aux employés et aux gestionnaires.",Department of Public Works and Government Services Act,Loi sur le ministère des Travaux publics et des Services gouvernementaux,https://mygchr-mesrhgc.securise-secure.gc.ca/GC91PRD/signon.html,https://mygchr-mesrhgc.securise-secure.gc.ca/GC91PRD/signon.html,Government of Canada Administrative Services,Services administratifs du gouvernement du Canada,1.7.7,IG,Y,N,N,62534,0,0,0,0,0,0,Y,Y,Y,N,N,N,NONE,,,pwgsc-tpsgc - 46,My Government of Canada Human Resources (My GCHR),Mes ressources humaines du gouvernement du Canada (MesRHGC),Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,2017-2018,605,Canadian General Standards Board,Office des normes générales du Canada,EI,AC,8,"The Canadian General Standards Board provides standards development and conformity assessment services, including programs for certification of products and services, registration of quality and environmental management systems, and related services. These services are provided in support of economic, regulatory, procurement, health, safety and environmental interests.","L'Office des normes générales du Canada offre des services d'élaboration de normes et d'évaluation de la conformité, notamment des programmes de certification de produits et services et des programmes d'enregistrement de systèmes de gestion de la qualité et de systèmes de gestion environnementale, ainsi que des services connexes. Ces services sont destinés à appuyer les secteurs de l'économie, de la réglementation, de l'approvisionnement, de la santé, de la sécurité et de l'environnement.",Department of Public Works and Government Services Act; Common Services Policy,"Loi sur le ministère des Travaux publics et des Services gouvernementaux;
Politique sur les services communs",https://www.tpsgc-pwgsc.gc.ca/ongc-cgsb/index-eng.html,https://www.tpsgc-pwgsc.gc.ca/ongc-cgsb/index-fra.html,Standards Development and Certification,L’élaboration de normes et de la certification,1.7.9,"ES,IG",Y,N,N,0,0,0,0,0,0,0,N,N,N,N,N,N,NONE,,,pwgsc-tpsgc - 47,Canadian General Standards Board,Office des normes générales du Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,2017-2018,606,Seized Property Management,Gestion des biens saisis,EI,MAT,8,"The Seized Property Management Directorate (SPMD) of Public Works and Government Services Canada (PWGSC) manages assets, including those seized or restrained under specific sections of the Criminal Code, the Controlled Drugs and Substances Act and the Proceeds of Crime (Money-Laundering) and Terrorist Financing Act. SPMD assists other Federal Agencies, Departments, and Crown Corporations by providing seized property management and storage services for actions under their respective Act(s) and Legislation(s). In addition, we offer case management, data gathering and reporting services to key partners.","La Direction de la gestion des biens saisis (DGBS) de Services publics et Approvisionnement Canada gère les biens saisis ou confisqués en vertu d’articles précis du Code criminel, de la Loi réglementant certaines drogues et autres substances et de la Loi sur le recyclage des produits de la criminalité et le financement des activités terroristes. La DGBS aide d'autres organismes fédéraux, ministères et sociétés d'État en fournissant des services de gestion et d'entreposage des biens saisis en vertu de leurs lois et législations respectives. De plus, nous offrons des services de gestion de cas, de collecte de données et de production de rapports à nos partenaires clés.",Department of Public Works and Government Services Act and the Seized Property Management Act,"Loi sur le ministère des Travaux publics et des Services gouvernementaux;
Loi sur l’administration des biens saisis",http://www.tpsgc-pwgsc.gc.ca/app-acq/gbs-spm/index-eng.html,http://www.tpsgc-pwgsc.gc.ca/app-acq/gbs-spm/index-fra.html,Asset Disposal,L’aliénation des biens,1.7.8,"IG,PTC",N,N,N,0,0,0,0,0,0,0,N,N,N,N,N,N,NONE,,,pwgsc-tpsgc - 48,Seized Property Management,Gestion des biens saisis,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,2017-2018,607,GCSurplus,GCSurplus,EI,MAT,8,"GCSurplus is the organization responsible for providing asset disposal services to support mandated federal government departments and agencies to responsibly manage the disposal of surplus moveable assets in a manner that is fair, open and transparent, and provides the best value to the Crown.","GCSurplus est l’agence qui fournit les services de disposition des biens afin de soutenir les départements et organismes du gouvernement fédéral dans leur gestion et leur disposition des biens excédentaires mobiles, et ce, dans l’équité, l’ouverture et la transparence, tout en obtenant la meilleure valeur possible pour la Couronne.",Surplus Crown Assets Act,Loi sur les biens de surplus de la Couronne,https://www.gcsurplus.ca/mn-eng.cfm,https://www.gcsurplus.ca/mn-fra.cfm,Asset Disposal,L’aliénation des biens,1.7.8,"IG,PP",N,Y,NA,0,0,0,0,0,0,0,Y,Y,Y,Y,N,N,NONE,,,pwgsc-tpsgc - 49,GCSurplus,GCSurplus,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,2017-2018,608,Shared Travel Services,Services de voyage partagés,IN,AD,8,"The Shared Travel Services (STS) Portal, provided by travel management company Hogg Robinson Group (HRG), is the gateway to the Government of Canada’s (GC) travel management solution for GC employees and authorized contractors.","Le portail des services de voyage partagés (SVP), fourni par la société de gestion de voyages Hogg Robinson Group (HRG), constitue la passerelle vers la solution de gestion de voyages du gouvernement du Canada (GC) destinée aux employés du GC et aux entrepreneurs autorisés.",Department of Public Works and Government Services Act; Common Services Policy,Loi sur le ministère de Travaux publics et des Services gouvernementaux; Politique de services communs,https://isuite6.hrgworldwide.com/gcportal/en-ca/sts.aspx,https://isuite6.hrgworldwide.com/gcportal/fr-ca/sts.aspx,Shared Travel Services,Services de voyage partagés,1.7.5,IG,N,N,N,0,0,0,0,0,0,0,N,N,N,N,N,N,EML,"Shared Travel Services (STS)  manages the contract with vendor Hoggs Robinson Group (HRG)- If clients are not satisfied with the vendor, their first point of contact, an escalation process for  clients is available through email or STS Client Account Management team",,pwgsc-tpsgc - 50,Shared Travel Services,Services de voyage partagés,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,2017-2018,502,Integrity Verification Services,Services de vérification d'intégrité,IN,MAN,8,The government-wide Integrity Regime for real property and procurement transactions ensures that the government does business with ethical suppliers in Canada and abroad. The Integrity Verification Services is responsible for  the integrity verification checks on suppliers for all government departments and agencies. This mitigates the risk of federal departments and agencies of conducting business with companies and individuals that are convicted of one of the listed offences related to unethical business conduct.,Le Régime d'intégrité pangouvernemental pour les transactions immobilières et les transactions d'approvisionnement garantit que le gouvernement traite avec des fournisseurs éthiques au Canada et à l'étranger. Les services de vérification d’intégrité sont responsables des contrôles de vérification d’intégrité des fournisseurs pour tous les ministères et organismes. Cela permet aux ministères et organismes d'atténuer les risques de faire affaire avec des entreprises et des individus condamnés pour l'une des infractions énumérées liées à une conduite des affaires contraire à l'éthique.,Department of Public Works and Government Services Act and Ineligibility and Suspension Policy,Loi sur le ministère des Travaux publics et des Services gouvernementaux et Politique d'inadmissibilité et de suspension,https://www.tpsgc-pwgsc.gc.ca/ci-if/ci-if-eng.html,https://www.tpsgc-pwgsc.gc.ca/ci-if/ci-if-fra.html,Integrity Regime,Cadre d'intégrité,1.4.4,IG,N,N,N,26322,0,0,0,0,0,0,Y,Y,Y,Y,Y,Y,EML,,,pwgsc-tpsgc - 502,Integrity Verification Services,Services de vérification d'intégrité,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,2017-2018,701,Advertising – Coordination and Training Services,"Publicité ‒ 
Services de coordination et de formation",IN,COM,8,"The Advertising Coordination and Partnerships Directorate provides mandatory coordination and advisory services on advertising and support for marketing communications partnering arrangements. It also promotes continuous learning, information sharing, and best practices through training opportunities and working tools for departments to increase knowledge and skills within the GC","La Direction de la coordination de la publicité et des partenariats fournit des services de coordination et des services-conseils obligatoires en matière de publicité ainsi que des services de soutien pour les ententes de partenariat en marketing et communication. Il favorise aussi l'apprentissage continu, la communication d'information et l'échange de pratiques exemplaires au moyen de possibilités de formation et d'outils de travail destinés à permettre aux ministères de renforcer les connaissances et les compétences au sein du gouvernement du Canada.",Advertising – Coordination and Training Services,"Publicité ‒ 
Services de coordination et de formation",https://www.canada.ca/en/treasury-board-secretariat/topics/government-communications/advertising-requirements.html,https://www.canada.ca/fr/secretariat-conseil-tresor/sujets/communications-gouvernementales/exigences-publicite.html,Government Information Services,Les services d’information du gouvernement,1.7.3,IG,N,N,N,0,0,0,0,0,0,0,Y,NA,Y,Y,Y,N,ONL,,,pwgsc-tpsgc - 51,Advertising – Coordination and Training Services,"Publicité ‒ 
Services de coordination et de formation",Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,2017-2018,702,"Public Opinion Research – Coordination, Advisory and Knowledge Management Services","Recherche sur l'opinion publique ‒ Services de coordination, services-conseils et services de gestion des connaissances",IN,COM,8,PSPC's Public Opinion Research Directorate provides mandatory coordination and advisory services to Government of Canada organizations on public opinion research. It also fosters partnerships and the sharing of public opinion research across the federal government.,La Direction de la recherche sur l'opinion publique (DROP) de SPAC offre des services de coordination et des services-conseils obligatoires en matière de recherche sur l'opinion publique (ROP) aux organisations du gouvernement fédéral. Elle favorise en outre l’établissement de partenariats et l’échange de renseignements sur la ROP réalisée à l’échelle du gouvernement fédéral.,"Public Opinion Research – Coordination, Advisory and Knowledge Management Services","Recherche sur l'opinion publique ‒ Services de coordination, services-conseils et services de gestion des connaissances",http://www.tpsgc-pwgsc.gc.ca/rop-por/index-eng.html,http://www.tpsgc-pwgsc.gc.ca/rop-por/index-fra.html,Government Information Services,Les services d’information du gouvernement,1.7.3,IG,N,Y,N,0,0,0,0,0,0,0,N,NA,N,N,N,N,ONL,,,pwgsc-tpsgc - 52,"Public Opinion Research – Coordination, Advisory and Knowledge Management Services","Recherche sur l'opinion publique ‒ Services de coordination, services-conseils et services de gestion des connaissances",Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,2017-2018,703,"Canada Gazette – Publication of Official Notices, Laws and Regulations","Gazette du Canada ‒ Publication des avis officiels, de lois et de règlements",EI,COM,6,"Published within the Canada Gazette are new statutes and regulations, proposed regulations, decisions of administrative boards and an assortment of government notices. Private sector notices which are required by statute to be published to inform the public also appear in the Canada Gazette.","Les nouvelles lois et les nouveaux règlements, les règlements projetés, les décisions de tribunaux administratifs et divers avis gouvernementaux sont publiés dans la Gazette du Canada. La Gazette du Canada contient également divers avis publics publiés par des organismes du secteur privé qui sont tenus par la loi de diffuser ces avis auprès du public.","Canada Gazette – Publication of Official Notices, Laws and Regulations","Gazette du Canada ‒ Publication des avis officiels, de lois et de règlements",http://www.gazette.gc.ca/accueil-home-eng.html,http://www.gazette.gc.ca/accueil-home-fra.html,Government Information Services,Les services d’information du gouvernement,1.7.3,"ES,IG,PP",N,Y,N,0,0,0,0,0,0,0,N,NA,N,N,NA,N,ONL,Survey conducted only once every few years,,pwgsc-tpsgc - 53,"Canada Gazette – Publication of Official Notices, Laws and Regulations","Gazette du Canada ‒ Publication des avis officiels, de lois et de règlements",Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,2017-2018,704,Centralized Electronic Access to Publications,Accès électronique centralisé aux publications,IN,COM,8,The Publishing and Depository Services Directorate (PDSD) acquires and catalogues an extensive variety of Government of Canada publications and makes them available through publications.gc.ca.,La Direction des Éditions et Services de dépôt (DÉSD) acquiert et catalogue une vaste gamme de publications du gouvernement du Canada et les rend disponibles au moyen de publications.gc.ca.,Department of Public Works and Government Services Act; Policy on Communications and Federal Identity,"Loi sur le ministère des Travaux publics et des Services gouvernementaux;
Politique sur les communications et l'image de marque",http://publications.gc.ca/site/eng/home.html,http://publications.gc.ca/site/fra/accueil.html,Government Information Services,Les services d’information du gouvernement,1.7.3,"ES,IG,PP",N,N,N,0,2310668,0,0,0,0,964,NA,NA,NA,NA,NA,N,EML,Clients also have the ability to provide their level of satisfaction by phone.,,pwgsc-tpsgc - 54,Centralized Electronic Access to Publications,Accès électronique centralisé aux publications,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,2017-2018,706,Electronic Media Monitoring,Surveillance des médias électroniques,IN,COM,8,PSPC's Electronic Media Monitoring (EMM) Program provides a cost-efficient optional common service to assist departments and agencies meet their responsibilities to monitor and analyze the public environment.,Le Programme de suivi électronique des médias (SEM) de SPAC offre un service commun facultatif rentable pour aider les ministères et organismes à assumer leurs responsabilités de surveillance et d'analyse de l'environnement public.,Department of Public Works and Government Services Act; Policy on Communications and Federal Identity; Common Services Policy,"Loi sur le ministère des Travaux publics et des Services gouvernementaux;
Politique sur les communications et l'image de marque;
Politique sur les services communs",https://www.tpsgc-pwgsc.gc.ca/sem-emm/index-eng.html,https://www.tpsgc-pwgsc.gc.ca/sem-emm/index-fra.html,Government Information Services,Les services d’information du gouvernement,1.7.3,IG,N,N,N,0,0,0,0,0,0,0,N,NA,N,N,N,N,"EML,FAX,IP,ONL,POST,TEL",Clients also have the ability to provide their level of satisfaction by completing a client satisfaction survey.,,pwgsc-tpsgc - 55,Electronic Media Monitoring,Surveillance des médias électroniques,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,2017-2018,705,Reference Services for Publications,Services de référence pour les publications,EI,COM,8,The Publishing and Depository Services [PDSD] provides reference services to assist citizens in locating Government of Canada publications.,La Direction des Éditions et Services de dépôt (DÉSD) fournit des services de référence pour aider les citoyens à trouver des publications du gouvernement du Canada.,Policy on Communications and Federal Identity,Politique sur les communications et l'image de marque,http://publications.gc.ca/site/eng/contact/contactUs.html,http://publications.gc.ca/site/fra/contact/contactezNous.html,Government Information Services,Les services d’information du gouvernement,1.7.3,"ES,IG,PP",N,N,N,2129,2310668,4645,0,0,3,5,NA,NA,NA,NA,NA,NA,EML,Clients also have the ability to provide their level of satisfaction by phone.,,pwgsc-tpsgc - 705,Reference Services for Publications,Services de référence pour les publications,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
ssc-spc,2017-2018,1,Email,Courriel,IN,IT,1,"Email enables individuals working for the Government of Canada to send and receive electronic mail messages and to manage a calendar, tasks, an address book and personal contacts.","Le service de courriel permet aux employés du gouvernement du Canada d’envoyer et de recevoir des messages par voie électronique et de gérer un calendrier, des tâches, un carnet d’adresses et une liste de contacts personnels.","Shared Services Canada Act (S.C. 2012, c. 19, s. 711)","Loi sur Services partagés Canada (L. C. 2012, ch. 19, art. 711)",http://service.ssc-spc.gc.ca/en/services/communicating/email/gc-employees,http://service.ssc-spc.gc.ca/fr/services/communication/courriel/gc-employees,Email and Workplace Technology,Courriels et technologie en milieu de travail,1.1.3,IG,N,NA,NA,9665,0,141,1,0,0,0,Y,Y,Y,Y,Y,Y,"IP,ONL","service_url_en:  is an internal link and is only accessible within the GC Government network at this time.

postal_mail_applications: is N/A as SSC does not accept service requests by mail. Virtually all requests are made online or by telephone to Client Executives.",,ssc-spc - 01,Email,Courriel,Shared Services Canada | Services partagés Canada
